maintenance_id,workorder_id,asset_id,completion_date,downtime_hours,maintenance_cost_eur
10540,10540,318,2022-02-19,13.23,2912
10541,10541,382,2023-10-20,8.28,818
10542,10542,483,2023-06-25,35.71,2387
10543,10543,361,2022-07-26,9.53,1590
10544,10544,491,2022-08-15,18.25,3273
10545,10545,354,2022-01-16,30.32,2613
10546,10546,433,2022-03-10,8.54,4367
10547,10547,277,2023-11-23,34.46,4484
10548,10548,53,2022-11-11,24.89,1834
10549,10549,202,2022-07-27,7.15,791
10550,10550,245,2022-12-22,19.35,2453
10551,10551,105,2023-03-16,28.45,1093
10552,10552,333,2022-09-07,5.37,2948
10553,10553,464,2023-01-18,42.55,3324
10554,10554,302,2022-02-16,20.78,3786
10555,10555,116,2022-04-03,3.78,2891
10556,10556,23,2023-03-15,45.14,2518
10557,10557,18,2022-03-24,3.03,1428
10558,10558,236,2022-10-02,40.08,4171
10559,10559,443,2022-09-24,36.08,2510
10560,10560,22,2023-08-31,6.53,312
10561,10561,161,2022-11-23,46.48,3516
10562,10562,455,2022-03-06,1.69,4750
10563,10563,198,2023-11-11,34.28,4820
10564,10564,401,2023-06-29,46.99,2842
10565,10565,464,2023-01-18,7.2,2076
10566,10566,457,2023-06-26,35.08,2124
10567,10567,60,2023-08-18,30.34,595
10568,10568,402,2022-01-14,27.73,3320
10569,10569,72,2023-10-12,33.73,4482
10570,10570,456,2023-07-08,20.87,3787
10571,10571,50,2022-08-22,16.04,4303
10572,10572,150,2023-10-15,30.27,305
10573,10573,198,2022-07-11,12.63,909
10574,10574,10,2022-12-16,7.82,1697
10575,10575,290,2023-04-09,11.47,981
10576,10576,312,2023-10-22,34.42,2920
10577,10577,38,2023-11-24,21.93,694
10578,10578,265,2023-07-05,3.04,2316
10579,10579,236,2023-04-02,5.21,3377
10580,10580,229,2022-01-31,34.71,4522
10581,10581,123,2023-06-18,24.3,994
10582,10582,459,2023-12-02,41.13,4503
10583,10583,399,2022-04-02,22.88,3186
10584,10584,380,2022-04-27,5.54,1227
10585,10585,252,2023-01-26,3.03,3688
10586,10586,184,2022-07-17,8.45,418
10587,10587,191,2023-11-09,5.85,1199
10588,10588,256,2022-05-02,40.49,3610
10589,10589,97,2022-05-11,20.66,3491
10590,10590,59,2023-11-11,10.34,3547
10591,10591,179,2023-10-05,5.01,1403
10592,10592,62,2022-12-25,10.94,2855
10593,10593,447,2023-06-08,27.14,2113
10594,10594,497,2022-09-24,22.23,2473
10595,10595,212,2023-06-22,5.38,4729
10596,10596,343,2023-01-13,10.24,4482
10597,10597,202,2023-04-29,26.21,2367
10598,10598,328,2023-07-15,29.43,635
10599,10599,296,2022-03-05,23.68,4539
10600,10600,384,2022-07-26,43.47,4076
10601,10601,275,2023-02-21,7.76,3758
10602,10602,186,2023-03-21,40.46,490
10603,10603,18,2023-04-28,4.74,1807
10604,10604,385,2022-07-13,8.57,4116
10605,10605,407,2023-01-24,15.74,4082
10606,10606,58,2022-07-30,45.55,856
10607,10607,82,2023-06-29,29.83,2958
10608,10608,20,2023-07-22,19.95,291
10609,10609,367,2022-02-15,43.39,3491
10610,10610,138,2022-04-29,37.49,2464
10611,10611,163,2022-03-25,35.17,1703
10612,10612,14,2023-05-20,35.62,2572
10613,10613,166,2022-06-07,8.59,3899
10614,10614,20,2022-10-20,38.26,4735
10615,10615,302,2022-03-03,6.69,3307
10616,10616,230,2023-01-29,18.32,2012
10617,10617,357,2023-09-22,39.32,661
10618,10618,361,2023-09-09,28.7,2396
10619,10619,326,2022-01-21,46.29,3710
10620,10620,126,2022-02-04,41.41,1918
10621,10621,455,2022-04-12,46.57,326
10622,10622,270,2022-01-13,11.27,340
10623,10623,148,2023-03-13,39.47,4715
10624,10624,374,2022-05-21,24.23,1607
10625,10625,71,2022-05-06,40.61,1499
10626,10626,41,2022-01-17,32.38,2942
10627,10627,274,2022-05-06,41.21,799
10628,10628,468,2023-01-30,39.27,1368
10629,10629,235,2023-07-02,33.48,3649
10630,10630,114,2023-11-29,37.27,1825
10631,10631,116,2022-05-24,43.94,1247
10632,10632,484,2022-04-08,1.46,4004
10633,10633,86,2022-07-08,14.15,4309
10634,10634,310,2022-12-24,19.0,1816
10635,10635,417,2022-06-30,25.39,3208
10636,10636,76,2022-11-10,43.59,3661
10637,10637,253,2022-04-09,45.74,1322
10638,10638,308,2023-06-22,44.31,3954
10639,10639,304,2023-06-08,41.56,3868
10640,10640,38,2022-07-31,12.7,1773
10641,10641,64,2023-08-01,9.02,3064
10642,10642,62,2022-01-31,45.78,2509
10643,10643,163,2022-09-12,41.55,2785
10644,10644,113,2022-06-15,25.38,3030
10645,10645,464,2022-11-18,23.95,4655
10646,10646,321,2023-04-13,13.95,2932
10647,10647,266,2023-02-17,35.55,2530
10648,10648,35,2023-11-10,15.9,4503
10649,10649,269,2023-04-09,10.82,1691
10650,10650,451,2023-05-18,10.65,1688
10651,10651,256,2022-06-26,37.91,4132
10652,10652,498,2023-06-03,6.7,2924
10653,10653,500,2022-12-21,39.37,2174
10654,10654,426,2023-04-24,32.98,2364
10655,10655,225,2023-04-08,32.32,1106
10656,10656,130,2022-01-17,27.63,4444
10657,10657,316,2023-03-21,16.31,2452
10658,10658,163,2023-03-31,27.71,2981
10659,10659,107,2023-01-25,15.77,3001
10660,10660,228,2022-12-24,35.51,2944
10661,10661,139,2023-03-01,35.02,1092
10662,10662,411,2023-04-18,4.27,754
10663,10663,349,2023-05-09,45.95,4242
10664,10664,348,2022-11-03,1.93,2100
10665,10665,499,2022-05-02,24.68,2138
10666,10666,45,2023-09-17,36.93,2608
10667,10667,51,2023-02-12,28.07,2744
10668,10668,350,2023-09-26,25.67,4259
10669,10669,98,2023-09-22,38.75,759
10670,10670,174,2022-03-06,8.65,3849
10671,10671,281,2023-02-20,31.12,2325
10672,10672,326,2022-05-17,42.1,4632
10673,10673,262,2022-05-27,5.68,2396
10674,10674,237,2022-03-07,41.44,4149
10675,10675,452,2023-01-31,6.61,3082
10676,10676,75,2023-02-11,19.98,405
10677,10677,403,2022-12-05,20.79,1733
10678,10678,299,2023-06-29,23.53,267
10679,10679,336,2023-10-31,43.22,644
10680,10680,69,2022-06-03,15.29,3157
10681,10681,194,2022-11-25,3.68,1781
10682,10682,468,2023-03-14,24.75,3116
10683,10683,303,2023-03-05,41.79,1514
10684,10684,47,2023-10-27,30.46,1532
10685,10685,329,2022-12-17,4.36,4464
10686,10686,243,2023-06-10,2.5,2296
10687,10687,193,2022-03-22,14.03,4594
10688,10688,104,2022-12-06,41.95,3287
10689,10689,156,2023-06-27,23.78,1499
10690,10690,220,2022-12-03,20.62,803
10691,10691,109,2022-10-20,37.76,682
10692,10692,99,2022-06-24,23.36,2706
10693,10693,204,2022-08-14,27.8,1049
10694,10694,376,2022-04-18,39.29,4632
10695,10695,359,2022-05-06,19.31,2527
10696,10696,104,2023-09-29,29.03,962
10697,10697,196,2023-02-28,29.27,1542
10698,10698,249,2023-11-16,39.53,2991
10699,10699,101,2023-09-24,2.0,1081
10700,10700,491,2022-08-13,30.85,890
10701,10701,44,2022-08-21,27.61,1560
10702,10702,349,2023-10-21,20.38,665
10703,10703,43,2022-12-09,19.79,3574
10704,10704,470,2023-08-02,21.65,3280
10705,10705,243,2022-08-13,22.7,4663
10706,10706,446,2022-08-18,3.21,1793
10707,10707,433,2022-04-28,36.45,4965
10708,10708,397,2023-11-17,10.71,3491
10709,10709,360,2023-08-06,5.02,4391
10710,10710,57,2023-10-03,31.7,1335
10711,10711,310,2022-05-24,42.58,3212
10712,10712,315,2022-12-16,14.32,4306
10713,10713,244,2023-09-11,35.72,3368
10714,10714,185,2022-08-25,25.58,1597
10715,10715,402,2023-08-28,38.07,4763
10716,10716,68,2023-05-17,30.4,1645
10717,10717,373,2022-04-25,46.76,4654
10718,10718,419,2022-01-26,30.08,540
10719,10719,473,2022-09-06,11.85,2500
10720,10720,275,2022-06-08,32.51,1592
10721,10721,173,2022-02-05,1.89,3950
10722,10722,77,2023-01-05,20.54,1469
10723,10723,206,2022-12-13,45.14,3103
10724,10724,36,2023-11-21,30.33,2020
10725,10725,495,2023-08-08,37.27,4944
10726,10726,267,2022-07-03,14.51,1321
10727,10727,196,2023-09-13,26.71,2306
10728,10728,335,2022-02-28,13.05,4147
10729,10729,285,2023-01-15,8.65,2877
10730,10730,461,2022-12-19,17.09,441
10731,10731,210,2023-12-01,25.17,3417
10732,10732,405,2023-10-19,41.12,3841
10733,10733,356,2022-09-12,33.17,222
10734,10734,35,2022-02-02,16.76,4755
10735,10735,440,2023-06-29,13.2,2212
10736,10736,281,2023-09-26,31.42,1544
10737,10737,16,2022-01-27,12.01,2271
10738,10738,498,2022-04-29,33.1,4627
10739,10739,211,2022-03-01,27.48,1278
10740,10740,179,2023-07-10,23.68,2823
10741,10741,16,2023-06-14,30.67,4996
10742,10742,305,2022-08-14,23.26,967
10743,10743,131,2023-07-01,6.46,3993
10744,10744,381,2023-10-23,22.08,4700
10745,10745,481,2022-02-24,14.49,4985
10746,10746,419,2022-07-21,28.15,4350
10747,10747,147,2022-03-12,25.66,4170
10748,10748,485,2023-04-26,25.79,3938
10749,10749,367,2023-03-16,16.27,2723
10750,10750,467,2023-02-25,27.9,1613
10751,10751,146,2022-05-31,23.33,3132
10752,10752,465,2022-04-12,14.35,376
10753,10753,184,2023-11-10,21.09,2706
10754,10754,142,2022-07-07,21.69,1959
10755,10755,473,2022-03-01,20.96,504
10756,10756,463,2022-01-16,37.04,2214
10757,10757,168,2022-01-31,17.24,1643
10758,10758,355,2022-12-05,38.86,4471
10759,10759,33,2023-04-17,28.06,2780
10760,10760,81,2022-10-25,2.77,4617
10761,10761,287,2022-08-09,16.57,4581
10762,10762,229,2022-12-17,44.39,3371
10763,10763,97,2023-06-05,21.11,416
10764,10764,267,2023-09-07,38.49,1363
10765,10765,484,2023-06-05,35.67,1899
10766,10766,169,2023-01-02,16.28,1175
10767,10767,192,2022-12-19,13.42,907
10768,10768,165,2022-06-14,18.54,4994
10769,10769,387,2022-09-21,23.34,3893
10770,10770,443,2022-07-14,18.88,2472
10771,10771,49,2022-09-19,47.22,873
10772,10772,289,2022-01-19,11.89,4380
10773,10773,271,2023-08-27,44.61,1769
10774,10774,498,2022-09-09,3.94,4752
10775,10775,323,2023-06-07,2.46,3960
10776,10776,447,2023-03-25,31.11,1483
10777,10777,115,2023-05-04,39.16,715
10778,10778,234,2022-10-01,12.47,2963
10779,10779,429,2022-04-01,44.65,546
10780,10780,140,2022-01-11,42.12,1646
10781,10781,284,2022-02-22,16.44,1733
10782,10782,150,2022-07-24,19.9,2787
10783,10783,38,2022-02-13,42.23,941
10784,10784,473,2023-05-09,20.88,1931
10785,10785,457,2022-09-26,30.17,3533
10786,10786,220,2022-07-17,22.38,4782
10787,10787,456,2023-08-15,27.91,327
10788,10788,29,2023-10-20,21.42,1554
10789,10789,223,2022-08-19,14.58,2164
10790,10790,421,2023-05-25,2.43,4810
10791,10791,40,2022-11-10,31.62,2499
10792,10792,151,2023-03-06,22.85,628
10793,10793,487,2023-07-30,23.74,1042
10794,10794,409,2022-02-14,42.03,3390
10795,10795,181,2023-03-20,29.53,459
10796,10796,157,2023-10-10,1.01,4613
10797,10797,312,2023-06-22,22.76,2814
10798,10798,490,2022-03-18,9.94,2619
10799,10799,407,2023-02-10,4.67,1915
10800,10800,436,2023-02-12,20.05,4494
10801,10801,317,2022-05-05,42.22,881
10802,10802,388,2023-03-22,32.47,4454
10803,10803,21,2023-09-25,19.38,4653
10804,10804,480,2022-02-18,13.64,2485
10805,10805,488,2022-09-10,30.74,3552
10806,10806,183,2023-05-20,7.41,848
10807,10807,50,2023-02-28,46.07,4492
10808,10808,374,2023-03-08,13.16,4083
10809,10809,456,2023-03-24,1.1,2542
10810,10810,369,2022-05-01,29.97,354
10811,10811,339,2022-02-22,24.97,2622
10812,10812,180,2023-05-06,17.09,1440
10813,10813,343,2023-08-12,34.62,1524
10814,10814,326,2022-12-28,4.89,4301
10815,10815,294,2022-10-27,18.59,1793
10816,10816,463,2023-06-02,42.19,4522
10817,10817,320,2023-08-22,2.79,3514
10818,10818,261,2023-06-12,25.77,583
10819,10819,321,2023-03-29,7.3,4410
10820,10820,263,2023-05-07,7.99,2502
10821,10821,491,2023-09-03,23.72,1219
10822,10822,215,2023-06-03,26.61,1928
10823,10823,462,2022-02-07,38.04,2188
10824,10824,200,2022-11-30,47.55,2860
10825,10825,298,2022-01-05,11.57,3199
10826,10826,10,2022-05-28,32.75,4859
10827,10827,284,2022-07-04,43.49,274
10828,10828,395,2022-10-11,46.94,678
10829,10829,479,2022-09-30,3.55,1913
10830,10830,447,2023-05-27,22.4,2104
10831,10831,114,2023-04-24,25.52,2341
10832,10832,44,2022-02-06,36.11,4116
10833,10833,310,2023-03-25,26.12,665
10834,10834,420,2023-11-06,41.08,2173
10835,10835,162,2023-07-14,11.73,3556
10836,10836,285,2022-11-20,11.04,1896
10837,10837,165,2023-07-22,21.98,3918
10838,10838,352,2023-10-27,42.25,2148
10839,10839,385,2023-03-24,31.18,2306
10840,10840,135,2022-07-03,38.31,262
10841,10841,479,2022-04-08,44.3,3760
10842,10842,136,2023-10-16,1.47,2679
10843,10843,360,2022-12-30,8.19,3269
10844,10844,56,2023-08-11,45.8,4521
10845,10845,82,2023-10-18,4.31,1157
10846,10846,369,2022-07-05,15.22,4637
10847,10847,274,2022-09-18,39.84,1173
10848,10848,247,2023-01-28,38.59,2098
10849,10849,332,2023-08-02,34.8,617
10850,10850,100,2023-10-06,3.25,444
10851,10851,209,2022-02-19,42.38,2860
10852,10852,333,2022-08-23,34.59,4038
10853,10853,388,2022-01-21,20.96,3913
10854,10854,58,2022-11-12,47.11,3590
10855,10855,250,2023-08-05,42.21,357
10856,10856,353,2022-07-28,8.99,2017
10857,10857,304,2022-08-26,12.48,1402
10858,10858,499,2023-09-17,4.54,4523
10859,10859,34,2023-04-11,13.72,421
10860,10860,95,2022-02-14,28.58,655
10861,10861,19,2023-08-22,25.16,1995
10862,10862,234,2023-09-13,43.58,1763
10863,10863,123,2023-06-02,5.09,4241
10864,10864,376,2022-07-15,15.15,1923
10865,10865,25,2023-07-24,14.82,1526
10866,10866,18,2023-01-04,15.34,2759
10867,10867,270,2023-08-11,16.8,2638
10868,10868,280,2022-06-09,4.97,3620
10869,10869,373,2023-09-15,47.57,2871
10870,10870,333,2023-06-12,6.75,2369
10871,10871,296,2023-02-10,18.03,1864
10872,10872,349,2022-04-21,4.64,1406
10873,10873,368,2023-01-25,12.18,1636
10874,10874,87,2022-08-13,35.67,1970
10875,10875,221,2022-11-03,43.54,3455
10876,10876,302,2022-02-02,6.86,2759
10877,10877,408,2022-05-12,47.6,2430
10878,10878,343,2022-08-14,21.57,3076
10879,10879,467,2023-01-27,15.24,2255
10880,10880,269,2023-10-03,7.36,3467
10881,10881,136,2022-12-01,47.95,1932
10882,10882,9,2022-12-19,9.99,3208
10883,10883,305,2023-04-06,18.41,2961
10884,10884,443,2023-05-01,18.79,3436
10885,10885,288,2023-08-13,37.18,672
10886,10886,335,2023-09-15,11.87,2086
10887,10887,139,2022-05-15,4.03,2685
10888,10888,221,2023-02-22,31.52,3916
10889,10889,275,2023-04-22,12.96,891
10890,10890,385,2023-10-18,10.17,4894
10891,10891,91,2022-01-21,20.83,1967
10892,10892,50,2023-10-08,1.29,2257
10893,10893,80,2022-12-04,12.15,4569
10894,10894,397,2022-06-02,17.05,3610
10895,10895,214,2023-06-27,6.52,4188
10896,10896,495,2022-07-20,20.93,4889
10897,10897,292,2023-08-18,40.32,1039
10898,10898,346,2023-10-30,6.41,4030
10899,10899,414,2022-12-20,30.98,3176
10900,10900,136,2023-09-22,12.93,2984
10901,10901,44,2023-03-04,20.55,2028
10902,10902,135,2022-04-05,17.41,2592
10903,10903,128,2023-11-02,11.3,1154
10904,10904,342,2022-06-03,45.2,799
10905,10905,202,2023-07-20,2.49,702
10906,10906,225,2022-05-04,30.72,719
10907,10907,373,2022-08-01,46.98,223
10908,10908,360,2023-08-30,11.28,4833
10909,10909,135,2023-07-14,47.74,2844
10910,10910,324,2023-04-01,31.67,2744
10911,10911,150,2022-12-16,33.81,4986
10912,10912,198,2023-03-28,9.89,1008
10913,10913,286,2023-09-18,12.33,2208
10914,10914,279,2023-05-09,6.28,2661
10915,10915,101,2023-06-15,12.61,2424
10916,10916,75,2023-06-13,2.87,3855
10917,10917,193,2022-02-03,6.01,1615
10918,10918,198,2023-10-15,45.41,3019
10919,10919,352,2022-03-13,22.38,1791
10920,10920,147,2022-08-15,1.05,2515
10921,10921,428,2023-03-13,22.96,3649
10922,10922,125,2023-11-25,5.02,3993
10923,10923,316,2022-02-23,33.19,758
10924,10924,35,2023-09-15,17.07,3347
10925,10925,384,2023-10-16,13.0,1388
10926,10926,300,2022-01-09,29.44,3821
10927,10927,262,2023-02-18,2.2,2356
10928,10928,458,2023-01-20,7.91,662
10929,10929,58,2022-08-01,3.95,3454
10930,10930,330,2023-05-14,6.13,633
10931,10931,356,2023-11-09,27.84,3690
10932,10932,162,2022-10-16,25.69,1215
10933,10933,26,2022-07-09,37.54,4253
10934,10934,477,2023-09-13,16.98,2660
10935,10935,53,2023-03-12,39.12,4339
10936,10936,412,2022-08-01,9.44,4064
10937,10937,353,2022-10-20,25.58,4350
10938,10938,475,2022-06-21,37.33,4363
10939,10939,462,2023-09-29,33.96,509
10940,10940,25,2022-04-16,46.1,1608
10941,10941,339,2022-07-19,7.5,3371
10942,10942,272,2022-11-02,21.46,2209
10943,10943,198,2022-07-28,26.48,3930
10944,10944,356,2022-06-09,41.23,2255
10945,10945,450,2022-12-26,32.22,4448
10946,10946,187,2023-05-12,13.46,3874
10947,10947,398,2023-12-02,27.56,2994
10948,10948,158,2022-09-26,5.49,3339
10949,10949,35,2022-08-22,6.56,2243
10950,10950,281,2023-04-24,33.31,3253
10951,10951,69,2022-10-20,29.46,1520
10952,10952,351,2023-05-14,2.66,561
10953,10953,252,2022-04-27,12.86,2067
10954,10954,273,2023-09-04,31.46,3045
10955,10955,364,2022-05-05,43.04,4402
10956,10956,11,2023-10-12,21.66,4692
10957,10957,235,2023-11-22,22.23,4370
10958,10958,427,2023-01-24,16.29,2460
10959,10959,66,2022-06-06,27.73,544
10960,10960,289,2023-07-10,22.2,671
10961,10961,372,2022-02-24,28.3,2620
10962,10962,419,2022-01-07,2.94,2794
10963,10963,441,2023-04-13,15.02,3731
10964,10964,14,2022-10-02,3.59,728
10965,10965,326,2023-04-22,27.13,3916
10966,10966,459,2023-01-05,47.99,2333
10967,10967,114,2023-01-22,44.29,4058
10968,10968,104,2023-10-06,24.83,3254
10969,10969,352,2023-09-09,13.86,904
10970,10970,438,2023-03-14,12.02,1758
10971,10971,130,2023-07-24,43.83,4089
10972,10972,201,2023-09-26,23.36,968
10973,10973,183,2022-02-02,18.52,2592
10974,10974,282,2023-08-28,40.61,3526
10975,10975,420,2023-05-12,39.3,4222
10976,10976,269,2022-10-10,24.91,2290
10977,10977,323,2023-01-11,3.69,907
10978,10978,483,2022-12-10,11.28,544
10979,10979,329,2023-02-20,29.76,4340
10980,10980,25,2023-10-01,35.01,2399
10981,10981,400,2022-03-14,10.2,4938
10982,10982,418,2022-02-05,2.38,4124
10983,10983,152,2023-09-11,11.02,2933
10984,10984,247,2022-12-24,32.92,2509
10985,10985,34,2022-09-02,21.88,293
10986,10986,245,2023-08-21,18.52,1464
10987,10987,196,2023-02-28,4.92,1966
10988,10988,308,2023-07-11,32.55,1113
10989,10989,467,2023-03-31,42.33,1019
10990,10990,472,2023-04-16,41.37,891
10991,10991,46,2022-11-25,25.98,2018
10992,10992,425,2023-10-24,44.82,4390
10993,10993,156,2023-04-11,14.41,2554
10994,10994,437,2023-10-18,2.85,530
10995,10995,64,2022-05-25,6.03,4401
10996,10996,396,2023-01-29,30.61,446
10997,10997,252,2023-02-01,12.15,4926
10998,10998,56,2023-11-22,24.51,721
10999,10999,129,2023-05-11,47.92,2237
11000,11000,301,2023-12-02,24.73,1387
11001,11001,335,2023-09-12,39.79,3215
11002,11002,121,2022-10-02,12.41,3155
11003,11003,124,2023-01-02,22.86,4861
11004,11004,408,2022-01-23,39.17,4642
11005,11005,500,2022-06-22,20.4,470
11006,11006,484,2023-09-03,42.54,3885
11007,11007,100,2023-02-18,20.57,761
11008,11008,55,2022-04-17,2.56,4224
11009,11009,63,2022-02-17,16.38,256
11010,11010,276,2022-04-05,34.98,615
11011,11011,424,2022-03-18,37.29,4016
11012,11012,467,2023-11-16,30.78,740
11013,11013,39,2023-04-24,9.73,1101
11014,11014,456,2022-07-29,47.66,3849
11015,11015,255,2023-10-03,36.89,2854
11016,11016,432,2023-03-20,22.51,964
11017,11017,461,2022-12-05,16.21,809
11018,11018,55,2023-05-02,15.34,3602
11019,11019,102,2022-07-11,17.46,860
11020,11020,66,2022-08-08,41.12,1381
11021,11021,57,2022-11-22,27.59,1788
11022,11022,92,2022-07-06,37.51,3627
11023,11023,286,2022-07-25,11.73,2616
11024,11024,344,2023-06-06,47.08,379
11025,11025,33,2023-07-05,7.53,672
11026,11026,241,2022-07-18,3.44,3570
11027,11027,64,2022-10-05,14.08,2558
11028,11028,297,2023-06-26,42.65,1925
11029,11029,215,2023-08-28,35.28,4052
11030,11030,215,2023-10-19,31.48,4482
11031,11031,152,2023-06-01,42.47,3896
11032,11032,431,2023-04-03,34.82,4567
11033,11033,31,2022-06-11,13.56,575
11034,11034,432,2022-11-28,11.2,1918
11035,11035,142,2023-02-03,47.26,276
11036,11036,254,2022-11-02,11.08,2315
11037,11037,49,2022-04-07,37.16,1613
11038,11038,161,2023-08-11,2.46,2087
11039,11039,407,2023-05-11,3.89,4740
11040,11040,391,2022-08-10,43.99,1451
11041,11041,370,2022-07-14,36.62,1971
11042,11042,164,2023-05-23,1.95,3482
11043,11043,444,2023-04-13,19.5,1323
11044,11044,432,2022-05-21,9.8,1242
11045,11045,38,2023-06-02,26.38,1359
11046,11046,78,2022-03-29,30.56,1505
11047,11047,43,2022-10-22,43.73,2929
11048,11048,217,2022-11-30,39.96,4208
11049,11049,140,2022-04-16,36.05,404
11050,11050,123,2022-08-17,44.0,2547
11051,11051,102,2023-02-13,44.8,2334
11052,11052,120,2023-04-11,12.45,3275
11053,11053,249,2023-09-08,28.81,2545
11054,11054,32,2022-07-15,24.07,1381
11055,11055,103,2023-04-29,3.15,4216
11056,11056,439,2022-04-17,20.75,3754
11057,11057,133,2022-05-15,2.68,3819
11058,11058,135,2022-10-04,30.18,3887
11059,11059,307,2023-11-28,29.19,4596
11060,11060,416,2022-09-27,3.23,3863
11061,11061,113,2023-07-16,11.4,3105
11062,11062,126,2022-09-23,12.71,1727
11063,11063,220,2023-11-09,16.85,3716
11064,11064,57,2023-08-01,7.27,4305
11065,11065,203,2023-01-02,46.6,1278
11066,11066,90,2022-11-13,20.51,4121
11067,11067,291,2022-10-28,16.1,3553
11068,11068,165,2022-10-03,14.34,2841
11069,11069,92,2023-06-15,31.1,2210
11070,11070,487,2022-01-31,45.07,2488
11071,11071,160,2023-03-23,33.59,2665
11072,11072,93,2023-03-27,34.28,1886
11073,11073,359,2023-03-29,4.92,4555
11074,11074,109,2022-08-09,43.15,1880
11075,11075,211,2023-09-27,10.38,981
11076,11076,366,2023-05-09,29.21,274
11077,11077,310,2022-11-01,12.61,2675
11078,11078,410,2023-08-07,12.63,1159
11079,11079,477,2022-06-24,16.75,4940
11080,11080,199,2023-06-06,17.02,1386
11081,11081,304,2022-02-22,43.74,259
11082,11082,164,2023-12-04,34.99,2283
11083,11083,390,2023-03-12,34.82,4575
11084,11084,258,2023-11-22,3.45,2294
11085,11085,306,2022-03-10,17.76,2222
11086,11086,246,2022-07-21,9.08,881
11087,11087,78,2022-10-28,11.46,1866
11088,11088,197,2022-09-20,21.71,3083
11089,11089,77,2023-05-26,44.43,4766
11090,11090,215,2022-05-14,35.0,2090
11091,11091,444,2022-04-10,31.31,736
11092,11092,401,2023-04-10,15.76,1852
11093,11093,481,2023-01-26,19.93,791
11094,11094,472,2022-08-19,43.86,2591
11095,11095,457,2023-01-25,27.77,1772
11096,11096,465,2022-07-17,34.47,1072
11097,11097,490,2023-04-27,10.85,522
11098,11098,88,2023-07-07,4.2,4295
11099,11099,154,2023-05-11,15.26,2013
11100,11100,33,2022-07-13,39.4,3415
11101,11101,182,2022-12-18,24.93,836
11102,11102,415,2022-08-16,37.74,853
11103,11103,187,2023-04-09,39.91,3846
11104,11104,347,2023-05-24,38.04,3387
11105,11105,445,2023-01-27,21.89,3804
11106,11106,122,2023-03-31,6.95,704
11107,11107,311,2023-06-15,28.97,611
11108,11108,472,2022-04-10,45.79,1544
11109,11109,227,2022-07-05,8.33,1937
11110,11110,37,2023-05-01,42.55,989
11111,11111,260,2023-11-29,40.58,2982
