workorder_id,asset_id,open_date,maintenance_type,priority
10065,475,2023-03-28,Preventive,High
10066,9,2023-08-16,Corrective,Low
10067,336,2022-11-01,Corrective,Medium
10068,473,2022-03-17,Corrective,High
10069,439,2022-10-25,Corrective,High
10070,10,2022-03-18,Inspection,Medium
10071,79,2023-10-27,Inspection,High
10072,68,2022-11-10,Preventive,Low
10073,258,2022-04-19,Preventive,Low
10074,498,2023-01-17,Preventive,Medium
10075,439,2023-02-03,Preventive,Low
10076,93,2023-08-21,Corrective,Medium
10077,375,2022-01-26,Preventive,Medium
10078,261,2022-04-08,Inspection,High
10079,435,2022-07-12,Inspection,Low
10080,359,2022-04-19,Inspection,Low
10081,86,2023-09-11,Preventive,High
10082,348,2022-05-20,Corrective,High
10083,225,2022-10-17,Inspection,Low
10084,403,2022-11-15,Inspection,Low
10085,54,2023-09-04,Preventive,Low
10086,129,2023-07-11,Corrective,Medium
10087,279,2023-09-26,Preventive,High
10088,15,2023-01-03,Corrective,High
10089,68,2022-01-11,Corrective,High
10090,257,2022-07-30,Preventive,High
10091,448,2022-06-26,Inspection,Low
10092,299,2023-03-20,Corrective,Low
10093,242,2022-06-09,Corrective,High
10094,110,2022-02-28,Corrective,Low
10095,277,2022-12-12,Corrective,Medium
10096,482,2023-09-09,Corrective,Low
10097,370,2022-10-23,Corrective,Low
10098,438,2023-01-09,Corrective,Low
10099,6,2023-06-05,Corrective,High
10100,479,2022-03-16,Preventive,Low
10101,462,2022-09-24,Preventive,Low
10102,183,2022-09-18,Corrective,Low
10103,199,2023-02-21,Inspection,High
10104,302,2022-11-18,Corrective,Low
10105,443,2023-08-10,Preventive,High
10106,101,2023-08-20,Inspection,Low
10107,177,2022-09-27,Inspection,Medium
10108,5,2022-10-03,Corrective,Low
10109,9,2023-11-17,Inspection,Medium
10110,48,2023-11-11,Preventive,Low
10111,231,2023-04-11,Inspection,Medium
10112,370,2022-10-16,Corrective,Medium
10113,492,2023-07-04,Inspection,Low
10114,89,2023-04-21,Preventive,Medium
10115,119,2022-02-22,Corrective,Low
10116,193,2023-11-27,Preventive,Medium
10117,266,2023-06-28,Inspection,Medium
10118,235,2022-07-18,Corrective,Low
10119,363,2022-04-25,Inspection,Medium
10120,453,2022-02-27,Inspection,High
10121,359,2023-01-08,Preventive,High
10122,385,2022-07-18,Corrective,Low
10123,388,2023-03-16,Inspection,High
10124,399,2023-09-01,Inspection,Medium
10125,18,2022-11-13,Preventive,High
10126,296,2022-07-19,Preventive,Low
10127,377,2023-05-12,Corrective,High
10128,238,2022-04-02,Preventive,Medium
10129,403,2022-07-16,Preventive,Low
10130,191,2022-07-22,Corrective,Low
10131,18,2023-07-09,Preventive,Medium
10132,470,2022-02-28,Corrective,Low
10133,77,2023-01-17,Inspection,Low
10134,408,2022-03-20,Corrective,Medium
10135,254,2022-12-25,Preventive,Low
10136,382,2022-11-08,Corrective,Medium
10137,454,2023-08-28,Inspection,Medium
10138,166,2022-07-10,Corrective,Medium
10139,407,2023-03-18,Preventive,Low
10140,282,2022-06-27,Preventive,High
10141,416,2022-07-02,Corrective,Medium
10142,176,2022-09-06,Corrective,Low
10143,278,2022-06-24,Inspection,Low
10144,10,2022-02-17,Inspection,Medium
10145,222,2022-06-25,Corrective,Low
10146,13,2023-09-06,Preventive,Medium
10147,284,2022-05-31,Preventive,Low
10148,204,2023-11-16,Corrective,Medium
10149,116,2022-11-02,Preventive,Medium
10150,46,2023-07-20,Inspection,Medium
10151,336,2023-10-05,Inspection,Medium
10152,263,2022-09-19,Corrective,Medium
10153,419,2023-01-05,Preventive,Medium
10154,72,2023-05-03,Preventive,Low
10155,407,2023-05-24,Corrective,Low
10156,381,2022-08-26,Corrective,Low
10157,44,2023-03-05,Preventive,High
10158,279,2023-06-10,Preventive,High
10159,417,2023-04-20,Preventive,High
10160,47,2023-08-26,Inspection,Low
10161,116,2022-04-02,Inspection,Low
10162,355,2023-09-25,Preventive,Low
10163,491,2022-07-25,Preventive,Low
10164,162,2022-09-27,Preventive,High
10165,172,2022-12-04,Preventive,High
10166,216,2022-12-21,Corrective,High
10167,117,2022-06-01,Preventive,Medium
10168,208,2022-08-08,Preventive,Low
10169,298,2022-10-16,Corrective,Low
10170,380,2022-07-17,Preventive,High
10171,389,2022-12-09,Corrective,Low
10172,448,2022-06-26,Preventive,Low
10173,239,2022-07-18,Corrective,High
10174,7,2022-04-01,Preventive,Low
10175,66,2022-07-25,Inspection,Medium
10176,388,2023-08-26,Preventive,Low
10177,383,2023-08-23,Preventive,High
10178,13,2022-11-09,Corrective,Medium
10179,314,2022-10-18,Corrective,Low
10180,311,2022-05-29,Corrective,High
10181,93,2022-01-12,Corrective,Low
10182,353,2023-08-05,Preventive,High
10183,486,2022-05-07,Corrective,High
10184,383,2022-08-26,Preventive,High
10185,117,2022-12-09,Inspection,High
10186,496,2022-02-04,Inspection,Medium
10187,459,2023-10-02,Inspection,Low
10188,284,2023-07-14,Inspection,Low
10189,199,2022-04-02,Preventive,High
10190,432,2022-07-07,Inspection,Low
10191,258,2022-08-03,Preventive,Low
10192,113,2023-10-04,Inspection,High
10193,219,2023-11-18,Preventive,High
10194,302,2022-09-15,Inspection,Medium
10195,166,2022-10-03,Corrective,Medium
10196,212,2022-03-31,Corrective,Medium
10197,117,2023-01-13,Preventive,Medium
10198,449,2022-06-29,Corrective,Medium
10199,250,2023-11-16,Preventive,Low
10200,437,2022-12-13,Preventive,Low
10201,254,2022-04-10,Preventive,Low
10202,81,2022-01-17,Corrective,Medium
10203,194,2023-01-13,Preventive,Low
10204,40,2022-10-02,Corrective,High
10205,120,2023-02-19,Corrective,Medium
10206,297,2022-09-30,Corrective,Low
10207,271,2023-06-24,Preventive,Medium
10208,301,2023-06-15,Inspection,High
10209,192,2022-09-08,Corrective,High
10210,355,2023-09-21,Preventive,Medium
10211,401,2023-09-20,Inspection,Low
10212,143,2022-12-05,Corrective,Low
10213,176,2022-03-12,Corrective,Medium
10214,1,2023-10-27,Inspection,Medium
10215,261,2022-12-04,Preventive,High
10216,68,2023-10-26,Preventive,Medium
10217,112,2022-12-29,Preventive,High
10218,102,2023-07-31,Preventive,Low
10219,488,2023-06-24,Inspection,Low
10220,142,2022-07-16,Inspection,Low
10221,492,2022-05-26,Preventive,High
10222,235,2023-01-25,Preventive,Medium
10223,234,2022-11-01,Corrective,Low
10224,32,2023-07-08,Inspection,Low
10225,42,2022-06-23,Corrective,Medium
10226,157,2022-08-17,Preventive,Medium
10227,218,2023-10-27,Preventive,High
10228,372,2023-02-22,Inspection,Medium
10229,69,2022-03-08,Inspection,Medium
10230,210,2023-09-30,Preventive,High
10231,116,2022-06-13,Corrective,High
10232,328,2023-06-15,Preventive,High
10233,221,2022-08-18,Inspection,Medium
10234,183,2022-12-11,Inspection,High
10235,60,2023-08-05,Inspection,Low
10236,283,2023-01-10,Corrective,Low
10237,385,2022-05-30,Inspection,High
10238,208,2023-01-25,Preventive,High
10239,308,2022-07-09,Preventive,High
10240,233,2022-12-04,Inspection,Medium
10241,7,2022-03-20,Corrective,Medium
10242,470,2023-05-04,Preventive,Medium
10243,9,2023-01-20,Inspection,Low
10244,359,2022-10-09,Inspection,Low
10245,450,2022-03-01,Preventive,Medium
10246,292,2023-10-02,Corrective,Low
10247,93,2022-04-21,Inspection,High
10248,21,2022-12-01,Preventive,Low
10249,265,2023-10-07,Preventive,High
10250,474,2023-10-31,Corrective,Medium
10251,362,2023-06-09,Inspection,Medium
10252,360,2022-05-02,Corrective,High
10253,108,2022-07-19,Inspection,Low
10254,245,2023-03-14,Preventive,Low
10255,38,2022-04-29,Inspection,Medium
10256,80,2022-08-03,Inspection,High
10257,211,2023-05-23,Corrective,Medium
10258,333,2022-01-13,Preventive,Medium
10259,436,2022-07-05,Inspection,Low
10260,492,2022-10-25,Inspection,Medium
10261,176,2023-08-26,Inspection,High
10262,419,2023-11-15,Inspection,Medium
10263,397,2022-12-16,Corrective,Low
10264,269,2023-03-05,Corrective,Low
10265,444,2022-03-12,Corrective,Low
10266,61,2023-01-12,Preventive,Medium
10267,214,2022-10-07,Corrective,Medium
10268,200,2023-05-20,Inspection,Medium
10269,336,2023-11-10,Corrective,High
10270,157,2023-07-04,Preventive,Low
10271,312,2022-04-26,Preventive,High
10272,59,2023-07-27,Inspection,Medium
10273,469,2022-10-28,Inspection,High
10274,419,2023-06-26,Corrective,Medium
10275,162,2022-11-25,Corrective,Medium
10276,300,2023-11-13,Inspection,Low
10277,37,2023-10-09,Inspection,Medium
10278,261,2022-04-26,Preventive,High
10279,280,2023-01-07,Preventive,Low
10280,37,2022-12-16,Corrective,Medium
10281,259,2022-03-22,Corrective,High
10282,308,2022-05-11,Preventive,Medium
10283,10,2022-08-09,Corrective,High
10284,471,2022-07-16,Corrective,High
10285,403,2023-04-03,Preventive,Low
10286,313,2023-07-22,Preventive,High
10287,150,2022-05-08,Corrective,Low
10288,50,2022-12-18,Preventive,Medium
10289,56,2023-06-01,Inspection,Medium
10290,387,2023-03-10,Inspection,High
10291,122,2023-06-28,Inspection,Low
10292,141,2022-09-25,Inspection,High
10293,67,2023-11-10,Preventive,Medium
10294,110,2023-01-09,Inspection,Medium
10295,265,2022-09-29,Inspection,Low
10296,170,2023-06-25,Corrective,Medium
10297,163,2022-03-25,Inspection,High
10298,7,2023-01-31,Preventive,Low
10299,41,2022-09-07,Preventive,High
10300,221,2023-06-01,Inspection,Medium
10301,97,2022-03-14,Corrective,Medium
10302,251,2023-02-04,Inspection,Low
10303,333,2023-01-21,Preventive,Medium
10304,408,2022-10-30,Inspection,Medium
10305,105,2022-03-03,Corrective,Medium
10306,429,2022-09-02,Inspection,Medium
10307,495,2022-08-16,Preventive,Low
10308,9,2023-07-26,Inspection,Low
10309,441,2022-11-18,Inspection,Medium
10310,272,2023-01-14,Corrective,Low
10311,180,2022-03-03,Preventive,Low
10312,470,2023-10-24,Corrective,Low
10313,478,2022-01-02,Corrective,Low
10314,71,2022-07-14,Inspection,Medium
10315,411,2022-05-25,Inspection,High
10316,364,2023-07-20,Preventive,Low
10317,39,2022-12-02,Corrective,High
10318,213,2023-11-06,Preventive,High
10319,181,2022-10-15,Corrective,Medium
10320,85,2023-07-26,Preventive,Low
10321,165,2022-02-06,Inspection,High
10322,122,2022-01-31,Corrective,Low
10323,364,2023-05-19,Corrective,Low
10324,377,2022-09-04,Corrective,Low
10325,159,2023-08-15,Preventive,Medium
10326,402,2023-03-25,Inspection,Low
10327,169,2023-01-21,Corrective,Medium
10328,84,2023-05-11,Preventive,Low
10329,499,2023-10-14,Corrective,High
10330,45,2023-08-30,Inspection,Medium
10331,256,2022-01-23,Preventive,Low
10332,2,2022-03-05,Corrective,Medium
10333,359,2022-02-19,Preventive,High
10334,360,2023-07-12,Corrective,Medium
10335,68,2022-03-25,Corrective,Medium
10336,493,2022-06-29,Corrective,High
10337,486,2023-09-01,Inspection,High
10338,341,2023-03-09,Inspection,Low
10339,331,2023-04-17,Inspection,Low
10340,152,2023-10-15,Inspection,High
10341,332,2022-07-12,Preventive,Low
10342,161,2023-03-19,Preventive,Low
10343,9,2022-01-27,Corrective,Low
10344,215,2022-06-29,Preventive,High
10345,5,2023-11-25,Inspection,Low
10346,215,2023-08-23,Corrective,High
10347,409,2022-11-03,Corrective,Low
10348,23,2022-11-04,Inspection,Low
10349,154,2023-08-28,Preventive,Medium
10350,289,2022-08-27,Inspection,High
10351,376,2023-07-25,Preventive,High
10352,157,2023-11-19,Corrective,Low
10353,50,2023-06-17,Corrective,Medium
10354,418,2022-06-29,Inspection,Low
10355,35,2023-11-28,Corrective,Low
10356,150,2022-05-29,Inspection,Low
10357,225,2022-02-28,Corrective,High
10358,326,2023-01-05,Inspection,High
10359,298,2023-08-23,Inspection,Low
10360,55,2023-08-01,Corrective,Medium
10361,177,2022-03-06,Inspection,Low
10362,160,2023-03-29,Inspection,Low
10363,117,2023-10-14,Preventive,High
10364,332,2022-02-21,Preventive,Medium
10365,334,2023-10-05,Preventive,Medium
10366,133,2023-04-15,Corrective,Low
10367,78,2023-03-28,Inspection,High
10368,143,2023-09-27,Corrective,Low
10369,289,2023-03-22,Preventive,High
10370,378,2022-06-01,Inspection,Low
10371,234,2023-11-09,Preventive,High
10372,35,2023-02-25,Preventive,Medium
10373,363,2023-11-11,Inspection,Low
10374,320,2023-02-04,Corrective,Medium
10375,24,2023-04-09,Inspection,Low
10376,97,2022-07-23,Preventive,Low
10377,280,2022-09-12,Corrective,High
10378,250,2022-07-19,Inspection,Medium
10379,479,2023-11-21,Inspection,Medium
10380,226,2022-11-25,Preventive,Low
10381,101,2022-08-24,Preventive,Low
10382,38,2023-08-13,Corrective,Medium
10383,440,2022-09-18,Inspection,High
10384,43,2022-03-26,Corrective,Medium
10385,399,2022-06-11,Corrective,Low
10386,104,2022-01-22,Corrective,Medium
10387,461,2022-07-04,Corrective,Low
10388,269,2023-03-21,Inspection,Low
10389,218,2022-08-20,Corrective,Medium
10390,386,2022-05-25,Corrective,Medium
10391,198,2022-06-20,Corrective,Low
10392,96,2022-10-04,Inspection,High
10393,277,2022-11-29,Preventive,Medium
10394,34,2022-08-02,Inspection,High
10395,42,2023-11-21,Inspection,Medium
10396,356,2023-09-08,Corrective,High
10397,224,2022-03-02,Preventive,Low
10398,394,2023-04-19,Preventive,Medium
10399,139,2022-08-19,Inspection,Medium
10400,283,2023-09-09,Preventive,High
10401,227,2023-06-08,Inspection,Low
10402,21,2023-05-07,Inspection,Medium
10403,32,2023-10-24,Preventive,High
10404,397,2023-06-09,Inspection,High
10405,416,2022-11-14,Preventive,Medium
10406,27,2023-05-27,Preventive,Medium
10407,159,2023-07-10,Preventive,High
10408,126,2023-02-10,Preventive,Medium
10409,16,2022-02-07,Preventive,Low
10410,385,2023-09-08,Preventive,Low
10411,145,2023-08-15,Corrective,Medium
10412,415,2023-02-21,Corrective,Medium
10413,429,2022-05-02,Corrective,Medium
10414,315,2022-07-14,Inspection,High
10415,322,2022-03-22,Preventive,Medium
10416,493,2022-03-11,Preventive,High
10417,151,2023-09-19,Inspection,Low
10418,101,2022-12-01,Corrective,High
10419,149,2022-06-17,Preventive,High
10420,138,2023-06-19,Corrective,Medium
10421,400,2023-03-31,Inspection,Medium
10422,482,2022-02-06,Corrective,High
10423,323,2022-01-16,Inspection,Low
10424,168,2023-10-18,Preventive,High
10425,241,2022-09-01,Corrective,High
10426,203,2023-09-30,Preventive,Medium
10427,70,2022-11-12,Corrective,Low
10428,362,2023-01-15,Inspection,Low
10429,216,2022-11-11,Inspection,Medium
10430,421,2023-08-11,Inspection,Medium
10431,444,2023-07-18,Inspection,High
10432,384,2022-12-30,Preventive,High
10433,107,2023-05-10,Corrective,Medium
10434,351,2022-07-07,Preventive,Medium
10435,157,2022-05-11,Corrective,Medium
10436,401,2022-05-20,Preventive,Low
10437,141,2022-05-12,Preventive,Low
10438,455,2023-07-11,Inspection,Medium
10439,491,2023-01-27,Inspection,Medium
10440,43,2023-03-07,Inspection,Medium
10441,132,2023-08-29,Preventive,High
10442,86,2023-05-18,Preventive,Low
10443,67,2023-01-10,Corrective,Low
10444,48,2022-07-10,Inspection,Medium
10445,55,2022-12-30,Preventive,Low
10446,171,2022-04-18,Inspection,High
10447,236,2022-03-21,Corrective,Medium
10448,225,2022-10-08,Corrective,Low
10449,396,2023-04-25,Corrective,Low
10450,27,2022-10-07,Preventive,Low
10451,375,2023-02-12,Preventive,Medium
10452,374,2022-09-07,Corrective,High
10453,226,2022-02-28,Inspection,Low
10454,350,2022-01-16,Corrective,High
10455,366,2022-01-19,Preventive,Medium
10456,274,2023-03-11,Inspection,Medium
10457,56,2023-10-27,Inspection,High
10458,313,2022-08-22,Preventive,Medium
10459,155,2022-01-23,Corrective,Medium
10460,245,2022-09-02,Corrective,Low
10461,352,2023-05-18,Preventive,Low
10462,469,2023-01-11,Preventive,High
10463,160,2022-06-16,Inspection,High
10464,432,2023-07-31,Inspection,Medium
10465,337,2022-05-04,Inspection,High
10466,426,2023-07-08,Corrective,High
10467,190,2023-06-08,Corrective,High
10468,437,2022-07-10,Inspection,Medium
10469,207,2023-09-30,Preventive,Low
10470,305,2022-08-15,Corrective,High
10471,299,2023-01-28,Preventive,Medium
10472,2,2022-09-13,Inspection,High
10473,272,2022-11-28,Inspection,High
10474,127,2022-09-22,Corrective,Low
10475,333,2023-05-12,Preventive,High
10476,471,2022-05-20,Corrective,High
10477,159,2023-07-16,Preventive,Medium
10478,223,2022-06-12,Preventive,Low
10479,408,2022-10-02,Inspection,High
10480,460,2023-01-18,Inspection,Medium
10481,289,2023-09-06,Inspection,Medium
10482,174,2022-02-24,Corrective,High
10483,276,2022-09-19,Preventive,High
10484,226,2022-02-12,Corrective,High
10485,360,2023-05-24,Inspection,High
10486,462,2023-11-29,Corrective,Medium
10487,255,2022-05-16,Inspection,High
10488,49,2022-07-02,Preventive,Medium
10489,227,2023-07-29,Preventive,Low
10490,24,2023-07-30,Corrective,High
10491,266,2022-03-01,Inspection,Medium
10492,177,2022-06-30,Preventive,High
10493,76,2022-04-22,Inspection,Medium
10494,111,2022-02-02,Corrective,Medium
10495,463,2022-12-14,Preventive,Medium
10496,398,2022-11-06,Inspection,High
10497,126,2023-04-12,Preventive,Medium
10498,475,2023-04-14,Inspection,Medium
10499,181,2023-08-07,Inspection,Low
10500,310,2022-12-29,Inspection,Medium
10501,398,2022-01-12,Inspection,Medium
10502,300,2022-06-28,Corrective,Low
10503,9,2022-06-18,Corrective,Low
10504,455,2022-05-26,Corrective,Medium
10505,492,2022-11-20,Inspection,High
10506,414,2023-11-30,Corrective,High
10507,479,2023-02-25,Corrective,Medium
10508,444,2022-08-13,Inspection,Medium
10509,26,2022-01-07,Preventive,High
10510,133,2022-10-16,Inspection,Medium
10511,256,2023-09-07,Corrective,Medium
10512,156,2023-02-19,Preventive,High
10513,335,2023-08-18,Corrective,Medium
10514,175,2022-06-14,Preventive,Medium
10515,106,2022-02-15,Preventive,Low
10516,497,2022-04-23,Preventive,Medium
10517,49,2023-07-05,Preventive,Medium
10518,68,2023-04-17,Preventive,Low
10519,141,2022-05-16,Inspection,High
10520,395,2023-01-03,Corrective,High
10521,430,2022-07-30,Preventive,Low
10522,114,2023-05-13,Preventive,Low
10523,104,2023-01-05,Inspection,Medium
10524,112,2022-09-17,Preventive,Low
10525,103,2022-04-08,Corrective,Medium
10526,186,2023-03-28,Preventive,Medium
10527,270,2023-06-09,Preventive,Low
10528,384,2022-03-01,Preventive,High
10529,195,2022-07-19,Inspection,High
10530,156,2023-03-23,Corrective,Low
10531,118,2022-04-06,Preventive,High
10532,10,2023-05-27,Preventive,Low
10533,67,2022-02-15,Preventive,Low
10534,87,2023-06-09,Inspection,Medium
10535,294,2023-08-19,Inspection,Low
10536,459,2023-08-16,Preventive,Medium
10537,191,2023-04-01,Inspection,Medium
10538,348,2023-09-29,Preventive,Medium
10539,410,2023-03-08,Corrective,Low
10540,318,2022-02-10,Corrective,Low
10541,382,2023-10-14,Corrective,Medium
10542,483,2023-06-18,Preventive,Medium
10543,361,2022-07-18,Preventive,Medium
10544,491,2022-08-10,Inspection,High
10545,354,2022-01-09,Preventive,Medium
10546,433,2022-03-04,Preventive,High
10547,277,2023-11-15,Corrective,High
10548,53,2022-11-03,Inspection,Medium
10549,202,2022-07-18,Preventive,Low
10550,245,2022-12-21,Preventive,High
10551,105,2023-03-08,Preventive,Low
10552,333,2022-09-06,Inspection,High
10553,464,2023-01-13,Preventive,Low
10554,302,2022-02-13,Corrective,Medium
10555,116,2022-03-27,Inspection,Low
10556,23,2023-03-07,Inspection,High
10557,18,2022-03-16,Inspection,Medium
10558,236,2022-09-28,Inspection,Medium
10559,443,2022-09-18,Preventive,Medium
10560,22,2023-08-30,Corrective,High
10561,161,2022-11-20,Preventive,Low
10562,455,2022-02-28,Inspection,Medium
10563,198,2023-11-02,Preventive,Medium
10564,401,2023-06-23,Corrective,High
10565,464,2023-01-15,Corrective,Low
10566,457,2023-06-24,Inspection,Low
10567,60,2023-08-11,Preventive,High
10568,402,2022-01-06,Inspection,Low
10569,72,2023-10-06,Corrective,Medium
10570,456,2023-07-03,Inspection,High
10571,50,2022-08-14,Preventive,Medium
10572,150,2023-10-09,Inspection,High
10573,198,2022-07-10,Inspection,High
10574,10,2022-12-13,Preventive,Medium
10575,290,2023-04-04,Preventive,Medium
10576,312,2023-10-19,Preventive,Low
10577,38,2023-11-21,Inspection,Low
10578,265,2023-06-26,Inspection,High
10579,236,2023-03-27,Preventive,Low
10580,229,2022-01-23,Inspection,High
10581,123,2023-06-14,Inspection,Low
10582,459,2023-11-23,Corrective,Low
10583,399,2022-03-27,Inspection,Low
10584,380,2022-04-20,Preventive,Medium
10585,252,2023-01-18,Inspection,Medium
10586,184,2022-07-14,Preventive,Medium
10587,191,2023-11-03,Inspection,High
10588,256,2022-04-30,Corrective,Medium
10589,97,2022-05-06,Preventive,High
10590,59,2023-11-06,Corrective,Low
10591,179,2023-10-04,Inspection,High
10592,62,2022-12-23,Inspection,High
10593,447,2023-06-01,Corrective,High
10594,497,2022-09-16,Preventive,Low
10595,212,2023-06-18,Preventive,High
