cycle_id,asset_id,cycle_start,duration_minutes,load_percentage
48820,161,2022-01-03 16:00:00,407,34.8
48821,287,2022-01-22 13:00:00,551,34.3
48822,300,2022-01-04 15:00:00,359,73.8
48823,19,2022-01-14 09:00:00,550,91.7
48824,467,2022-01-29 01:00:00,15,41.2
48825,385,2022-01-28 04:00:00,446,86.8
48826,140,2022-01-26 05:00:00,94,90.9
48827,298,2022-01-16 21:00:00,81,72.6
48828,110,2022-01-24 04:00:00,535,60.1
48829,320,2022-01-26 09:00:00,304,80.6
48830,156,2022-01-17 07:00:00,356,94.3
48831,105,2022-01-24 18:00:00,413,64.7
48832,471,2022-01-11 00:00:00,517,23.6
48833,214,2022-01-29 17:00:00,238,80.1
48834,232,2022-01-18 06:00:00,592,74.3
48835,188,2022-01-18 16:00:00,230,65.1
48836,482,2022-01-23 06:00:00,408,89.0
48837,178,2022-01-16 17:00:00,559,53.2
48838,384,2022-01-20 18:00:00,219,49.3
48839,401,2022-01-16 21:00:00,365,40.7
48840,141,2022-01-19 20:00:00,526,29.6
48841,42,2022-01-23 11:00:00,366,98.5
48842,75,2022-01-17 00:00:00,570,98.2
48843,166,2022-01-17 23:00:00,531,81.2
48844,495,2022-01-07 13:00:00,544,32.2
48845,270,2022-01-14 18:00:00,476,76.1
48846,94,2022-01-07 06:00:00,65,48.5
48847,7,2022-01-06 07:00:00,252,60.1
48848,83,2022-01-12 15:00:00,321,42.5
48849,48,2022-01-02 09:00:00,370,73.7
48850,436,2022-01-02 02:00:00,484,54.1
48851,266,2022-01-17 23:00:00,212,22.7
48852,150,2022-01-01 08:00:00,401,62.9
48853,483,2022-01-08 23:00:00,188,77.5
48854,405,2022-01-08 08:00:00,492,32.5
48855,162,2022-01-19 18:00:00,497,47.3
48856,496,2022-01-18 03:00:00,195,62.3
48857,353,2022-01-06 06:00:00,51,84.5
48858,238,2022-01-25 11:00:00,274,30.4
48859,150,2022-01-13 10:00:00,467,69.8
48860,80,2022-01-24 21:00:00,204,66.8
48861,388,2022-01-08 10:00:00,142,20.0
48862,142,2022-01-02 08:00:00,551,75.3
48863,305,2022-01-13 00:00:00,93,49.9
48864,7,2022-01-29 21:00:00,523,80.2
48865,245,2022-01-01 09:00:00,313,29.0
48866,408,2022-01-12 23:00:00,452,55.0
48867,302,2022-01-01 19:00:00,47,43.3
48868,127,2022-01-12 12:00:00,87,80.5
48869,470,2022-01-17 10:00:00,392,33.3
48870,274,2022-01-16 12:00:00,292,91.5
48871,415,2022-01-29 18:00:00,589,57.4
48872,115,2022-01-19 16:00:00,475,71.7
48873,197,2022-01-12 07:00:00,538,44.5
48874,200,2022-01-29 04:00:00,98,63.9
48875,231,2022-01-15 00:00:00,570,92.0
48876,391,2022-01-11 06:00:00,157,80.9
48877,452,2022-01-17 11:00:00,11,79.3
48878,321,2022-01-03 16:00:00,380,48.8
48879,324,2022-01-09 23:00:00,502,50.5
48880,316,2022-01-27 06:00:00,222,52.9
48881,300,2022-01-17 02:00:00,162,96.3
48882,160,2022-01-19 09:00:00,105,52.9
48883,338,2022-01-27 00:00:00,181,26.2
48884,296,2022-01-09 05:00:00,515,36.8
48885,327,2022-01-17 23:00:00,399,23.3
48886,54,2022-01-19 08:00:00,428,32.4
48887,446,2022-01-10 08:00:00,188,61.5
48888,450,2022-01-08 08:00:00,442,79.7
48889,126,2022-01-01 20:00:00,93,22.4
48890,31,2022-01-02 11:00:00,155,80.4
48891,435,2022-01-16 18:00:00,231,93.9
48892,175,2022-01-19 04:00:00,415,61.4
48893,473,2022-01-21 06:00:00,306,51.9
48894,47,2022-01-09 01:00:00,307,31.9
48895,422,2022-01-08 17:00:00,156,23.9
48896,247,2022-01-01 02:00:00,554,33.4
48897,221,2022-01-19 14:00:00,401,88.5
48898,179,2022-01-04 08:00:00,468,79.4
48899,179,2022-01-04 04:00:00,497,85.6
48900,381,2022-01-06 03:00:00,286,32.4
48901,452,2022-01-14 11:00:00,243,91.1
48902,342,2022-01-13 06:00:00,160,45.8
48903,191,2022-01-25 17:00:00,225,31.6
48904,437,2022-01-12 12:00:00,547,91.7
48905,347,2022-01-21 22:00:00,37,54.6
48906,154,2022-01-28 04:00:00,408,82.7
48907,430,2022-01-12 16:00:00,450,39.0
48908,440,2022-01-19 03:00:00,53,54.0
48909,372,2022-01-24 10:00:00,283,95.3
48910,366,2022-01-24 22:00:00,152,71.7
48911,187,2022-01-07 03:00:00,524,77.6
48912,145,2022-01-23 23:00:00,163,22.7
48913,465,2022-01-13 07:00:00,343,78.3
48914,310,2022-01-07 02:00:00,409,52.1
48915,159,2022-01-12 10:00:00,24,46.2
48916,117,2022-01-08 03:00:00,536,92.0
48917,157,2022-01-10 11:00:00,563,44.3
48918,214,2022-01-05 04:00:00,394,79.6
48919,292,2022-01-22 17:00:00,224,48.2
48920,339,2022-01-08 06:00:00,506,28.7
48921,276,2022-01-26 07:00:00,420,23.6
48922,110,2022-01-23 12:00:00,465,67.1
48923,306,2022-01-22 02:00:00,437,21.3
48924,188,2022-01-02 13:00:00,164,89.6
48925,377,2022-01-12 09:00:00,569,22.6
48926,48,2022-01-15 13:00:00,404,23.0
48927,275,2022-01-12 18:00:00,121,77.9
48928,214,2022-01-16 16:00:00,234,37.4
48929,497,2022-01-10 17:00:00,27,51.9
48930,18,2022-01-01 14:00:00,239,81.0
48931,28,2022-01-14 15:00:00,188,66.2
48932,451,2022-01-16 06:00:00,414,97.4
48933,198,2022-01-08 10:00:00,216,80.4
48934,251,2022-01-23 08:00:00,286,41.3
48935,264,2022-01-16 19:00:00,44,27.5
48936,109,2022-01-03 23:00:00,557,56.0
48937,423,2022-01-05 15:00:00,438,60.7
48938,337,2022-01-18 02:00:00,172,24.4
48939,432,2022-01-26 04:00:00,283,69.5
48940,162,2022-01-16 14:00:00,574,43.8
48941,271,2022-01-08 22:00:00,34,63.9
48942,324,2022-01-23 00:00:00,366,75.1
48943,423,2022-01-17 03:00:00,181,31.3
48944,458,2022-01-20 13:00:00,208,89.3
48945,424,2022-01-22 23:00:00,449,61.4
48946,378,2022-01-03 05:00:00,102,60.0
48947,356,2022-01-25 09:00:00,494,84.6
48948,418,2022-01-02 10:00:00,564,48.1
48949,17,2022-01-05 17:00:00,80,36.4
48950,416,2022-01-10 04:00:00,584,50.9
48951,496,2022-01-13 11:00:00,237,22.4
48952,45,2022-01-02 07:00:00,353,89.6
48953,203,2022-01-10 17:00:00,109,96.2
48954,25,2022-01-07 14:00:00,464,34.8
48955,243,2022-01-29 09:00:00,457,82.9
48956,458,2022-01-07 21:00:00,565,100.0
48957,399,2022-01-09 08:00:00,268,22.9
48958,427,2022-01-02 09:00:00,189,58.4
48959,53,2022-01-27 10:00:00,438,83.1
48960,32,2022-01-04 06:00:00,278,52.9
48961,484,2022-01-02 00:00:00,386,56.2
48962,1,2022-01-21 07:00:00,127,71.4
48963,237,2022-01-14 06:00:00,313,49.2
48964,236,2022-01-28 01:00:00,403,43.1
48965,123,2022-01-15 00:00:00,489,97.8
48966,436,2022-01-28 10:00:00,388,50.2
48967,159,2022-01-26 06:00:00,485,78.7
48968,397,2022-01-13 16:00:00,337,44.7
48969,297,2022-01-29 13:00:00,102,74.7
48970,101,2022-01-26 09:00:00,138,37.5
48971,296,2022-01-11 08:00:00,76,71.8
48972,429,2022-01-27 06:00:00,526,37.3
48973,221,2022-01-25 10:00:00,565,47.2
48974,9,2022-01-08 08:00:00,438,46.9
48975,399,2022-01-22 07:00:00,44,36.5
48976,314,2022-01-19 18:00:00,400,20.1
48977,366,2022-01-16 20:00:00,460,34.2
48978,244,2022-01-24 18:00:00,569,59.4
48979,25,2022-01-09 20:00:00,161,69.4
48980,238,2022-01-25 23:00:00,79,51.5
48981,290,2022-01-11 07:00:00,295,92.0
48982,37,2022-01-29 15:00:00,179,67.9
48983,129,2022-01-04 16:00:00,84,29.0
48984,379,2022-01-23 00:00:00,318,57.5
48985,180,2022-01-07 23:00:00,251,41.6
48986,335,2022-01-08 15:00:00,417,21.1
48987,294,2022-01-20 06:00:00,164,44.2
48988,374,2022-01-19 07:00:00,116,46.6
48989,224,2022-01-22 20:00:00,440,78.9
48990,303,2022-01-09 09:00:00,393,26.4
48991,449,2022-01-27 08:00:00,116,67.5
48992,87,2022-01-08 22:00:00,242,48.6
48993,202,2022-01-02 04:00:00,124,26.7
48994,456,2022-01-27 15:00:00,556,73.7
48995,334,2022-01-29 10:00:00,203,47.0
48996,485,2022-01-14 02:00:00,413,48.6
48997,116,2022-01-17 06:00:00,136,74.8
48998,289,2022-01-21 04:00:00,399,76.8
48999,202,2022-01-16 01:00:00,100,75.2
49000,44,2022-01-04 14:00:00,346,67.4
49001,12,2022-01-03 20:00:00,568,30.6
49002,34,2022-01-01 18:00:00,252,54.6
49003,409,2022-01-05 16:00:00,122,98.5
49004,160,2022-01-22 08:00:00,219,34.3
49005,420,2022-01-13 03:00:00,377,36.9
49006,335,2022-01-12 14:00:00,273,82.1
49007,310,2022-01-13 12:00:00,142,39.2
49008,81,2022-01-12 09:00:00,227,96.7
49009,168,2022-01-27 14:00:00,248,68.3
49010,311,2022-01-16 06:00:00,145,64.8
49011,139,2022-01-24 22:00:00,426,74.7
49012,138,2022-01-11 22:00:00,261,71.4
49013,183,2022-01-24 02:00:00,82,86.6
49014,188,2022-01-28 17:00:00,458,77.6
49015,380,2022-01-11 05:00:00,492,31.8
49016,67,2022-01-21 12:00:00,439,33.7
49017,149,2022-01-10 05:00:00,237,84.9
49018,127,2022-01-08 15:00:00,403,71.6
49019,11,2022-01-16 08:00:00,498,95.4
49020,248,2022-01-14 11:00:00,414,98.1
49021,346,2022-01-03 09:00:00,587,38.8
49022,141,2022-01-23 06:00:00,342,63.8
49023,199,2022-01-16 11:00:00,65,90.3
49024,45,2022-01-10 05:00:00,125,72.7
49025,327,2022-01-29 08:00:00,537,45.6
49026,497,2022-01-09 01:00:00,83,75.9
49027,372,2022-01-02 01:00:00,84,57.6
49028,391,2022-01-24 00:00:00,525,60.6
49029,27,2022-01-17 13:00:00,575,29.8
49030,353,2022-01-14 15:00:00,575,51.6
49031,319,2022-01-28 05:00:00,387,22.5
49032,461,2022-01-06 17:00:00,25,69.2
49033,106,2022-01-15 11:00:00,390,43.1
49034,59,2022-01-18 05:00:00,123,83.6
49035,306,2022-01-21 16:00:00,458,58.0
49036,224,2022-01-24 06:00:00,302,40.3
49037,454,2022-01-04 04:00:00,516,94.8
49038,333,2022-01-02 09:00:00,288,82.4
49039,360,2022-01-08 03:00:00,46,20.9
49040,500,2022-01-27 22:00:00,518,89.0
49041,144,2022-01-22 12:00:00,124,83.0
49042,351,2022-01-12 09:00:00,523,37.6
49043,139,2022-01-16 02:00:00,325,44.1
49044,18,2022-01-10 14:00:00,57,28.3
49045,474,2022-01-22 18:00:00,488,53.6
49046,450,2022-01-22 06:00:00,290,88.0
49047,155,2022-01-01 08:00:00,161,62.3
49048,154,2022-01-22 08:00:00,449,95.5
49049,209,2022-01-22 02:00:00,222,58.4
49050,462,2022-01-11 18:00:00,508,24.5
49051,451,2022-01-26 05:00:00,351,83.6
49052,271,2022-01-11 03:00:00,30,20.2
49053,466,2022-01-24 00:00:00,489,51.2
49054,142,2022-01-06 23:00:00,152,22.8
49055,204,2022-01-01 21:00:00,292,38.6
49056,480,2022-01-12 03:00:00,19,33.4
49057,65,2022-01-15 04:00:00,140,23.0
49058,497,2022-01-10 17:00:00,107,91.4
49059,67,2022-01-20 13:00:00,158,91.6
49060,287,2022-01-22 03:00:00,197,98.0
49061,119,2022-01-11 19:00:00,104,36.3
49062,72,2022-01-13 02:00:00,101,48.5
49063,186,2022-01-14 14:00:00,398,61.4
49064,261,2022-01-22 02:00:00,451,26.5
49065,304,2022-01-18 06:00:00,275,64.9
49066,184,2022-01-01 13:00:00,227,41.1
49067,100,2022-01-17 10:00:00,482,39.9
49068,354,2022-01-09 15:00:00,401,20.4
49069,120,2022-01-09 05:00:00,64,31.8
49070,82,2022-01-05 16:00:00,501,42.1
49071,309,2022-01-05 06:00:00,329,49.2
49072,270,2022-01-05 12:00:00,293,69.0
49073,61,2022-01-03 15:00:00,498,72.8
49074,109,2022-01-14 23:00:00,271,41.9
49075,451,2022-01-10 08:00:00,147,82.9
49076,395,2022-01-25 20:00:00,162,45.6
49077,366,2022-01-25 22:00:00,432,93.6
49078,319,2022-01-01 01:00:00,356,47.9
49079,46,2022-01-22 04:00:00,260,67.0
49080,485,2022-01-04 19:00:00,497,22.9
49081,136,2022-01-03 00:00:00,352,58.0
49082,221,2022-01-19 12:00:00,285,31.8
49083,224,2022-01-25 01:00:00,206,36.1
49084,331,2022-01-18 19:00:00,464,44.8
49085,365,2022-01-27 06:00:00,155,37.5
49086,207,2022-01-12 14:00:00,326,57.5
49087,378,2022-01-06 00:00:00,333,88.7
49088,435,2022-01-17 21:00:00,136,25.1
49089,301,2022-01-19 20:00:00,458,100.0
49090,78,2022-01-23 10:00:00,201,31.1
49091,408,2022-01-20 12:00:00,123,97.9
49092,138,2022-01-15 18:00:00,208,40.0
49093,38,2022-01-09 10:00:00,369,50.1
49094,393,2022-01-24 01:00:00,201,60.3
49095,186,2022-01-09 23:00:00,448,49.2
49096,263,2022-01-05 08:00:00,481,53.9
49097,211,2022-01-25 15:00:00,445,33.6
49098,190,2022-01-15 04:00:00,90,29.1
49099,165,2022-01-15 19:00:00,524,24.5
49100,490,2022-01-12 16:00:00,290,74.8
49101,293,2022-01-01 09:00:00,536,95.8
49102,266,2022-01-26 01:00:00,376,95.0
49103,162,2022-01-15 04:00:00,143,72.2
49104,200,2022-01-06 06:00:00,547,28.9
49105,442,2022-01-24 02:00:00,493,24.5
49106,172,2022-01-13 17:00:00,109,65.4
49107,456,2022-01-26 06:00:00,167,29.6
49108,71,2022-01-23 09:00:00,526,77.2
49109,405,2022-01-27 05:00:00,365,32.7
49110,280,2022-01-10 05:00:00,391,50.5
49111,286,2022-01-02 10:00:00,462,41.4
49112,174,2022-01-28 19:00:00,413,63.9
49113,13,2022-01-21 14:00:00,96,78.7
49114,207,2022-01-02 00:00:00,324,49.6
49115,159,2022-01-21 13:00:00,228,63.7
49116,213,2022-01-11 10:00:00,339,74.7
49117,496,2022-01-29 21:00:00,19,72.3
49118,333,2022-01-25 08:00:00,378,73.9
49119,58,2022-01-08 18:00:00,110,33.3
49120,74,2022-01-03 14:00:00,568,49.8
49121,196,2022-01-19 12:00:00,21,81.4
49122,322,2022-01-01 17:00:00,459,51.8
49123,181,2022-01-13 06:00:00,90,68.0
49124,352,2022-01-05 17:00:00,66,67.8
49125,437,2022-01-09 00:00:00,116,42.2
49126,226,2022-01-19 14:00:00,101,38.7
49127,56,2022-01-26 14:00:00,28,38.8
49128,212,2022-01-27 17:00:00,527,87.7
49129,145,2022-01-12 07:00:00,422,54.9
49130,69,2022-01-08 07:00:00,443,68.7
49131,132,2022-01-28 09:00:00,540,85.0
49132,425,2022-01-16 00:00:00,234,24.5
49133,244,2022-01-20 10:00:00,183,92.2
49134,339,2022-01-08 10:00:00,187,35.7
49135,86,2022-01-20 16:00:00,533,59.1
49136,25,2022-01-20 02:00:00,525,61.0
49137,233,2022-01-20 01:00:00,225,24.2
49138,353,2022-01-29 13:00:00,250,27.7
49139,137,2022-01-04 09:00:00,58,50.2
49140,411,2022-01-12 18:00:00,417,21.9
49141,199,2022-01-28 23:00:00,515,59.4
49142,416,2022-01-09 22:00:00,494,95.3
49143,341,2022-01-27 19:00:00,238,29.4
49144,78,2022-01-17 23:00:00,443,45.9
49145,300,2022-01-11 04:00:00,234,22.9
49146,317,2022-01-27 00:00:00,373,49.8
49147,131,2022-01-03 20:00:00,256,24.4
49148,122,2022-01-10 04:00:00,65,29.6
49149,137,2022-01-30 00:00:00,208,65.5
49150,469,2022-01-22 14:00:00,16,58.2
49151,87,2022-01-05 21:00:00,442,36.9
49152,357,2022-01-17 06:00:00,426,24.6
49153,152,2022-01-29 14:00:00,557,86.6
49154,417,2022-01-10 19:00:00,229,74.3
49155,356,2022-01-16 09:00:00,104,99.6
49156,389,2022-01-01 00:00:00,106,76.9
49157,369,2022-01-27 11:00:00,146,64.0
49158,269,2022-01-27 03:00:00,220,76.0
49159,357,2022-01-11 01:00:00,281,96.2
49160,386,2022-01-12 09:00:00,220,49.5
49161,137,2022-01-18 14:00:00,447,25.8
49162,332,2022-01-17 19:00:00,328,28.7
49163,318,2022-01-24 03:00:00,328,57.6
49164,72,2022-01-20 15:00:00,125,68.3
49165,302,2022-01-18 17:00:00,142,35.8
49166,206,2022-01-28 17:00:00,344,25.4
49167,194,2022-01-08 20:00:00,74,24.8
49168,104,2022-01-22 19:00:00,268,42.8
49169,420,2022-01-25 03:00:00,233,44.0
49170,458,2022-01-26 09:00:00,508,69.3
49171,106,2022-01-03 04:00:00,403,89.7
49172,206,2022-01-05 08:00:00,385,59.7
49173,254,2022-01-12 19:00:00,132,84.3
49174,405,2022-01-27 21:00:00,117,52.0
49175,250,2022-01-10 21:00:00,90,87.2
49176,197,2022-01-15 20:00:00,213,76.0
49177,416,2022-01-18 06:00:00,42,76.9
49178,180,2022-01-20 00:00:00,219,84.9
49179,301,2022-01-10 12:00:00,265,61.6
49180,280,2022-01-09 01:00:00,200,85.6
49181,114,2022-01-21 08:00:00,47,27.8
49182,454,2022-01-16 19:00:00,63,29.3
49183,298,2022-01-17 12:00:00,113,70.5
49184,185,2022-01-16 02:00:00,37,86.0
49185,227,2022-01-20 22:00:00,213,53.1
49186,25,2022-01-29 23:00:00,106,31.0
49187,244,2022-01-29 20:00:00,556,63.9
49188,465,2022-01-10 15:00:00,362,38.8
49189,421,2022-01-07 14:00:00,440,79.9
49190,484,2022-01-12 11:00:00,395,23.2
49191,472,2022-01-29 00:00:00,17,73.7
49192,293,2022-01-14 05:00:00,250,80.9
49193,417,2022-01-04 14:00:00,562,22.8
49194,473,2022-01-22 07:00:00,313,33.0
49195,268,2022-01-05 23:00:00,410,40.4
49196,338,2022-01-19 00:00:00,582,70.0
49197,237,2022-01-11 01:00:00,518,49.2
49198,102,2022-01-03 05:00:00,580,94.9
49199,259,2022-01-07 00:00:00,282,92.8
49200,417,2022-01-23 18:00:00,406,68.8
49201,424,2022-01-08 08:00:00,278,89.3
49202,450,2022-01-06 16:00:00,342,59.6
49203,137,2022-01-13 04:00:00,304,80.1
49204,405,2022-01-10 17:00:00,72,95.5
49205,115,2022-01-03 10:00:00,554,51.5
49206,223,2022-01-09 20:00:00,299,20.0
49207,67,2022-01-15 10:00:00,37,98.7
49208,472,2022-01-08 22:00:00,450,41.3
49209,29,2022-01-04 20:00:00,234,58.9
49210,346,2022-01-22 20:00:00,387,31.2
49211,293,2022-01-15 10:00:00,187,95.5
49212,284,2022-01-14 11:00:00,377,24.4
49213,171,2022-01-05 21:00:00,571,84.5
49214,394,2022-01-07 23:00:00,23,46.9
49215,432,2022-01-04 03:00:00,19,75.7
49216,196,2022-01-27 05:00:00,407,35.5
49217,330,2022-01-26 21:00:00,580,29.7
49218,407,2022-01-15 13:00:00,41,47.6
49219,25,2022-01-09 04:00:00,118,74.4
49220,69,2022-01-08 10:00:00,132,20.2
49221,406,2022-01-24 18:00:00,413,36.7
49222,374,2022-01-28 06:00:00,227,22.9
49223,407,2022-01-12 01:00:00,397,80.6
49224,155,2022-01-12 16:00:00,45,57.2
49225,213,2022-01-15 16:00:00,446,34.0
49226,393,2022-01-18 22:00:00,429,58.1
49227,300,2022-01-11 05:00:00,586,81.9
49228,304,2022-01-10 22:00:00,167,51.1
49229,486,2022-01-28 14:00:00,221,38.2
49230,417,2022-01-29 15:00:00,506,25.7
49231,26,2022-01-15 04:00:00,475,75.7
49232,42,2022-01-27 19:00:00,211,39.7
49233,29,2022-01-07 00:00:00,254,78.7
49234,202,2022-01-24 19:00:00,91,30.5
49235,213,2022-01-19 12:00:00,586,57.3
49236,385,2022-01-09 03:00:00,22,94.2
49237,448,2022-01-07 23:00:00,366,88.0
49238,312,2022-01-08 02:00:00,284,99.8
49239,16,2022-01-07 11:00:00,199,49.4
49240,412,2022-01-11 18:00:00,208,67.7
49241,18,2022-01-04 19:00:00,225,72.9
49242,114,2022-01-25 21:00:00,465,56.1
49243,308,2022-01-24 00:00:00,588,79.1
49244,419,2022-01-08 23:00:00,57,77.1
49245,78,2022-01-04 22:00:00,340,85.4
49246,221,2022-01-08 11:00:00,365,99.8
49247,432,2022-01-14 20:00:00,598,37.7
49248,136,2022-01-08 21:00:00,518,21.1
49249,161,2022-01-11 22:00:00,264,79.5
49250,445,2022-01-02 05:00:00,430,66.2
49251,400,2022-01-20 00:00:00,202,76.0
49252,499,2022-01-15 21:00:00,264,82.7
49253,184,2022-01-16 06:00:00,581,46.5
49254,98,2022-01-19 09:00:00,303,52.4
49255,325,2022-01-09 15:00:00,528,37.2
49256,79,2022-01-12 05:00:00,193,49.7
49257,50,2022-01-24 19:00:00,142,89.3
49258,281,2022-01-13 06:00:00,422,42.4
49259,244,2022-01-20 10:00:00,541,55.3
49260,267,2022-01-03 02:00:00,430,62.3
49261,392,2022-01-01 11:00:00,145,97.9
49262,236,2022-01-01 06:00:00,102,78.9
49263,13,2022-01-15 13:00:00,272,78.6
49264,276,2022-01-23 18:00:00,505,95.6
49265,480,2022-01-25 14:00:00,134,89.4
49266,270,2022-01-27 07:00:00,133,80.5
49267,349,2022-01-12 15:00:00,282,52.7
49268,10,2022-01-15 18:00:00,587,49.9
49269,99,2022-01-18 12:00:00,326,24.1
49270,202,2022-01-12 20:00:00,170,88.4
49271,28,2022-01-10 15:00:00,87,49.7
49272,113,2022-01-01 01:00:00,427,68.8
49273,287,2022-01-22 09:00:00,402,28.4
49274,188,2022-01-03 14:00:00,121,98.5
49275,50,2022-01-16 07:00:00,270,92.4
49276,228,2022-01-09 06:00:00,487,64.1
49277,483,2022-01-03 00:00:00,453,95.5
49278,473,2022-01-08 13:00:00,280,54.3
49279,250,2022-01-21 18:00:00,144,32.2
49280,244,2022-01-21 01:00:00,187,77.6
49281,29,2022-01-17 07:00:00,538,50.4
49282,70,2022-01-11 17:00:00,404,29.8
49283,283,2022-01-17 01:00:00,96,31.1
49284,455,2022-01-17 08:00:00,63,75.7
49285,448,2022-01-13 19:00:00,37,54.6
49286,190,2022-01-13 08:00:00,428,39.5
49287,291,2022-01-20 14:00:00,27,45.5
49288,360,2022-01-02 15:00:00,301,26.5
49289,55,2022-01-21 20:00:00,496,69.1
49290,458,2022-01-04 17:00:00,265,32.9
49291,59,2022-01-02 11:00:00,584,66.1
49292,280,2022-01-22 23:00:00,372,30.3
49293,472,2022-01-16 13:00:00,527,35.0
49294,91,2022-01-15 08:00:00,164,66.7
49295,156,2022-01-24 21:00:00,408,56.8
49296,199,2022-01-14 18:00:00,419,58.5
49297,181,2022-01-09 19:00:00,342,28.4
49298,197,2022-01-08 04:00:00,460,50.8
49299,137,2022-01-28 04:00:00,79,22.2
49300,184,2022-01-15 12:00:00,174,28.9
49301,329,2022-01-16 01:00:00,326,75.3
49302,354,2022-01-24 02:00:00,344,69.5
49303,446,2022-01-09 07:00:00,490,68.3
49304,12,2022-01-22 07:00:00,181,81.3
49305,432,2022-01-20 13:00:00,130,76.5
49306,52,2022-01-07 14:00:00,353,51.9
49307,6,2022-01-08 16:00:00,467,82.8
49308,463,2022-01-12 02:00:00,41,31.9
49309,367,2022-01-08 06:00:00,310,69.6
49310,147,2022-01-11 06:00:00,210,94.2
49311,210,2022-01-12 21:00:00,461,84.9
49312,364,2022-01-15 20:00:00,119,71.4
49313,151,2022-01-14 23:00:00,458,77.3
49314,115,2022-01-09 14:00:00,310,25.6
49315,143,2022-01-02 14:00:00,529,51.0
49316,377,2022-01-22 13:00:00,213,94.1
49317,154,2022-01-26 04:00:00,580,99.6
49318,58,2022-01-11 05:00:00,408,30.6
49319,268,2022-01-02 03:00:00,456,26.0
49320,134,2022-01-09 05:00:00,176,63.8
49321,140,2022-01-12 22:00:00,275,94.2
49322,104,2022-01-04 19:00:00,64,37.1
49323,346,2022-01-20 14:00:00,509,36.2
49324,125,2022-01-23 21:00:00,357,95.7
49325,329,2022-01-28 19:00:00,561,85.1
49326,206,2022-01-22 15:00:00,535,78.2
49327,497,2022-01-14 19:00:00,314,48.3
49328,85,2022-01-04 04:00:00,362,63.5
49329,159,2022-01-05 10:00:00,225,92.6
49330,280,2022-01-09 16:00:00,376,81.8
49331,396,2022-01-17 05:00:00,119,46.2
49332,373,2022-01-14 12:00:00,350,59.2
49333,63,2022-01-15 09:00:00,143,91.7
49334,272,2022-01-11 21:00:00,554,35.2
49335,21,2022-01-25 16:00:00,126,64.1
49336,402,2022-01-18 13:00:00,514,73.0
49337,245,2022-01-04 18:00:00,518,53.4
49338,253,2022-01-08 17:00:00,111,76.1
49339,73,2022-01-29 00:00:00,431,75.4
49340,375,2022-01-26 13:00:00,205,48.3
49341,256,2022-01-16 15:00:00,51,94.3
49342,420,2022-01-19 01:00:00,298,64.8
49343,81,2022-01-12 11:00:00,513,50.9
49344,65,2022-01-26 09:00:00,114,70.0
49345,295,2022-01-17 21:00:00,133,44.1
49346,139,2022-01-19 02:00:00,497,96.7
49347,125,2022-01-07 08:00:00,51,52.9
49348,38,2022-01-22 23:00:00,135,59.3
49349,144,2022-01-10 11:00:00,403,60.2
49350,85,2022-01-02 21:00:00,265,28.6
49351,66,2022-01-30 03:00:00,61,26.0
49352,451,2022-01-22 19:00:00,538,44.6
49353,384,2022-01-29 17:00:00,598,60.4
49354,391,2022-01-19 10:00:00,466,72.8
49355,162,2022-01-02 12:00:00,181,51.0
49356,423,2022-01-02 07:00:00,576,59.6
49357,219,2022-01-09 12:00:00,290,31.0
49358,39,2022-01-12 00:00:00,345,83.9
49359,265,2022-01-09 05:00:00,64,32.1
49360,11,2022-01-18 21:00:00,227,23.8
49361,53,2022-01-25 11:00:00,97,44.5
49362,64,2022-01-27 01:00:00,154,69.0
49363,165,2022-01-21 17:00:00,342,57.2
49364,12,2022-01-16 04:00:00,473,22.5
49365,411,2022-01-13 12:00:00,84,95.0
49366,499,2022-01-28 14:00:00,471,44.1
49367,151,2022-01-05 02:00:00,49,28.6
49368,160,2022-01-18 13:00:00,545,88.0
49369,225,2022-01-07 11:00:00,516,32.7
49370,388,2022-01-18 16:00:00,61,51.0
49371,218,2022-01-28 10:00:00,339,41.3
49372,471,2022-01-22 08:00:00,110,23.7
49373,499,2022-01-18 00:00:00,378,25.5
49374,452,2022-01-12 07:00:00,192,30.8
49375,460,2022-01-25 19:00:00,469,36.6
49376,105,2022-01-09 00:00:00,306,65.9
49377,62,2022-01-17 01:00:00,122,89.9
49378,73,2022-01-15 02:00:00,515,89.0
49379,358,2022-01-08 02:00:00,326,96.9
49380,53,2022-01-29 09:00:00,218,33.0
49381,52,2022-01-09 21:00:00,184,68.7
49382,364,2022-01-24 10:00:00,411,44.0
49383,72,2022-01-02 15:00:00,597,75.6
49384,141,2022-01-24 20:00:00,468,99.7
49385,350,2022-01-12 01:00:00,329,58.6
49386,211,2022-01-03 21:00:00,117,28.5
49387,157,2022-01-09 17:00:00,144,50.2
49388,260,2022-01-19 09:00:00,161,79.7
49389,189,2022-01-22 05:00:00,230,24.0
49390,391,2022-01-27 08:00:00,429,89.8
49391,481,2022-01-03 01:00:00,64,53.9
49392,228,2022-01-17 13:00:00,186,41.3
49393,102,2022-01-10 13:00:00,196,38.2
49394,456,2022-01-16 23:00:00,298,95.3
49395,87,2022-01-02 23:00:00,473,94.4
49396,349,2022-01-11 17:00:00,562,52.4
49397,273,2022-01-22 20:00:00,573,78.6
49398,408,2022-01-29 05:00:00,237,98.1
49399,78,2022-01-22 07:00:00,313,80.7
49400,184,2022-01-05 04:00:00,231,22.2
49401,310,2022-01-23 16:00:00,106,65.2
